"0";"6.504081"
"0.02";"7.070478"
"0.12";"6.189451"
"0.1742671";"6.629743"
"0.190868";"7.277387"
"0.207448";"7.979014"
"0.224766";"8.731513"
"0.240581";"9.555076"
"0.2577521";"10.42667"
"0.273975";"11.37147"
"0.290807";"12.37185"
"0.307076";"13.4458"
"0.324181";"14.56751"
"0.340181";"15.77752"
"0.356959";"17.02968"
"0.373183";"18.35829"
"0.389841";"19.72777"
"0.4071161";"21.12"
"0.4230341";"22.62165"
"0.4394701";"24.13798"
"0.456091";"25.67543"
"0.473231";"27.19834"
"0.489064";"28.84042"
"0.506464";"30.35251"
"0.523084";"31.93501"
"0.53936";"33.54598"
"0.555553";"35.15168"
"0.572208";"36.6719"
"0.589022";"38.13395"
"0.605067";"39.67386"
"0.622159";"40.99342"
"0.638453";"42.40137"
"0.654766";"43.75023"
"0.672133";"44.82692"
"0.688354";"46.08438"
"0.7046061";"47.27105"
"0.721656";"48.20641"
"0.737582";"49.3527"
"0.754706";"50.12911"
"0.7714651";"50.94361"
"0.788116";"51.72855"
"0.804402";"52.55657"
"0.820928";"53.25664"
"0.8370481";"54.02103"
"0.853723";"54.56229"
"0.8702461";"55.10489"
"0.887197";"55.47055"
"0.904117";"55.81347"
"0.920097";"56.4234"
"0.936674";"56.79067"
"0.953612";"57.00776"
"0.970261";"57.29928"
"0.98615";"57.81714"
"1.00264";"58.08781"
"1.019464";"58.22015"
"1.036625";"58.22529"
"1.052625";"58.62626"
"1.068987";"58.8662"
"1.08585";"58.90944"
"1.102241";"59.11286"
"1.118632";"59.29719"
"1.135551";"59.27792"
"1.152713";"59.17536"
"1.168321";"59.6309"
"1.185063";"59.64081"
"1.202093";"59.54742"
"1.218008";"59.8605"
"1.234751";"59.84708"
"1.251142";"59.96128"
"1.267781";"59.9751"
"1.284384";"60.00051"
"1.301237";"59.93346"
"1.317453";"60.10244"
"1.334496";"59.9566"
"1.350634";"60.15163"
"1.36801";"59.88098"
"1.383781";"60.21591"
"1.400684";"60.10872"
"1.420742";"58.89742"
"1.443648";"56.91066"
"1.473249";"53.26414"
"1.489973";"53.85223"
"1.506599";"54.42178"
"1.523176";"54.95959"
"1.539782";"55.44381"
"1.556743";"55.77634"
"1.572675";"56.40454"
"1.589499";"56.69396"
"1.615247";"54.20199"
"1.632421";"54.57932"
"1.648414";"55.28203"
"1.66546";"55.60265"
"1.681875";"56.09224"
"1.699068";"56.29265"
"1.714796";"56.94542"
"1.732153";"57.01154"
"1.748399";"57.43538"
"1.764572";"57.84665"
"1.781801";"57.86611"
"1.797747";"58.3167"
"1.814521";"58.4441"
"1.831576";"58.46301"
"1.847315";"58.93357"
"1.863985";"59.03735"
"1.88062";"59.14332"
"1.897239";"59.24462"
"1.914315";"59.17561"
"1.930411";"59.4581"
"1.946968";"59.55072"
"1.963446";"59.6624"
"1.980893";"59.4192"
"1.996994";"59.67756"
"2.013403";"59.80164"
"2.029499";"60.02633"
"2.046996";"59.72604"
"2.063131";"59.94377"
"2.079514";"60.05149"
"2.09683";"59.81313"
"2.112432";"60.21535"
"2.129061";"60.2074"
"2.145707";"60.19408"
"2.162771";"60.03109"
"2.179607";"59.96701"
"2.195889";"60.10899"
"2.211668";"60.42039"
"2.228602";"60.28077"
"2.245247";"60.26046"
"2.262084";"60.17258"
"2.277979";"60.43581"
"2.294884";"60.30517"
"2.311782";"60.19057"
"2.32789";"60.37439"
"2.345219";"60.09659"
"2.361028";"60.3982"
"2.37736";"60.4803"
"2.393896";"60.47968"
"2.410472";"60.46448"
"2.427253";"60.37601"
